sales_title,url,location
Ford Fiesta 1.25 Style 3dr,https://www.theaa.com/used-cars/cardetails/6-2263201,9 miles
Ford Fiesta 1.6 Zetec 3dr (a/c),https://www.theaa.com/used-cars/cardetails/6-2260380,9 miles
Citroen C4 1.6 HDi VTR+ Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2259502,9 miles
Chevrolet Captiva 2.0 VCDi LT 4WD Euro 4 5dr (7 Seats),https://www.theaa.com/used-cars/cardetails/6-2259503,9 miles
Volkswagen Polo 1.2 S 5dr (a/c),https://www.theaa.com/used-cars/cardetails/6-2259501,9 miles
Vauxhall Astra 1.4i 16v SXi 5dr,https://www.theaa.com/used-cars/cardetails/6-2256737,9 miles
Renault Clio 1.2 Bizu Euro 5 3dr,https://www.theaa.com/used-cars/cardetails/6-2256735,9 miles
Ford Fusion 1.6 Plus 5dr,https://www.theaa.com/used-cars/cardetails/6-2256738,9 miles
Mercedes-Benz CLK 2.7 CLK270 CDI Avantgarde 2dr,https://www.theaa.com/used-cars/cardetails/6-2253067,9 miles
MINI Hatch 1.6 Cooper Euro 3 3dr,https://www.theaa.com/used-cars/cardetails/6-2253075,9 miles
Ford Fiesta 1.25 Zetec Climate 3dr,https://www.theaa.com/used-cars/cardetails/6-2252174,9 miles
Ford Fiesta 1.25 Zetec Climate 3dr,https://www.theaa.com/used-cars/cardetails/6-2247697,9 miles
Peugeot 207 SW 1.6 VTi Sport 5dr,https://www.theaa.com/used-cars/cardetails/6-2246746,9 miles
Ford Streetka 1.6 Luxury 2dr,https://www.theaa.com/used-cars/cardetails/6-2245915,9 miles
Ford Ka 1.2 Style Euro 6 (s/s) 3dr,https://www.theaa.com/used-cars/cardetails/6-2242564,9 miles
Nissan Micra 1.2 16v Initia 3dr,https://www.theaa.com/used-cars/cardetails/6-2242563,9 miles
Land Rover Freelander 2.0 TD4 ES 5dr,https://www.theaa.com/used-cars/cardetails/6-2239838,9 miles
Vauxhall Meriva 1.4 16V S Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2239192,9 miles
Ford Fiesta 1.4 Zetec Climate 3dr,https://www.theaa.com/used-cars/cardetails/6-2239194,9 miles
Renault Clio 1.4 16v Expression 5dr,https://www.theaa.com/used-cars/cardetails/6-2229738,9 miles
Toyota Corolla 1.6 VVT-i Colour Collection 5dr,https://www.theaa.com/used-cars/cardetails/6-2228205,9 miles
Ford Fiesta 1.25 Style Climate 3dr,https://www.theaa.com/used-cars/cardetails/6-2223602,9 miles
Saab 9-3 2.0T Vector 2dr,https://www.theaa.com/used-cars/cardetails/6-2216554,9 miles
Peugeot 407 2.0 HDi FAP SR 4dr,https://www.theaa.com/used-cars/cardetails/6-2199112,9 miles
Jaguar X-Type 2.5 V6 SE (AWD) 4dr,https://www.theaa.com/used-cars/cardetails/6-2191305,9 miles
Vauxhall Astra 1.6i 16v Life 5dr,https://www.theaa.com/used-cars/cardetails/6-2190467,9 miles
Renault Clio 1.5 dCi Dynamique 5dr (a/c),https://www.theaa.com/used-cars/cardetails/6-2150981,9 miles
Saab 9-3 2.0T Vector 2dr,https://www.theaa.com/used-cars/cardetails/6-2120994,9 miles
Vauxhall Astra 1.4i 16v Breeze 5dr,https://www.theaa.com/used-cars/cardetails/6-2274875,9 miles
Peugeot 807 2.2 HDi Executive 5dr,https://www.theaa.com/used-cars/cardetails/6-2279876,9 miles
Jaguar X-Type 2.2D DPF S 4dr,https://www.theaa.com/used-cars/cardetails/6-2259508,9 miles
Renault Clio 1.5 dCi Dynamique TomTom Sport Tourer Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2233826,9 miles
Fiat Punto Evo 1.4 Dynamic Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2282706,9 miles
Peugeot 407 2.0 HDi FAP Sport 4dr,https://www.theaa.com/used-cars/cardetails/6-2282705,9 miles
Renault Scenic 2.0 VVT Dynamique S 5dr,https://www.theaa.com/used-cars/cardetails/6-2282714,9 miles
Renault Modus 1.6 16v Dynamique 5dr,https://www.theaa.com/used-cars/cardetails/6-2281796,9 miles
Ford Fiesta 1.25 Style + 3dr,https://www.theaa.com/used-cars/cardetails/6-2280840,9 miles
Audi TT 1.8T Roadster 2dr,https://www.theaa.com/used-cars/cardetails/6-2279885,9 miles
Mercedes-Benz CLK 1.8 CLK200 Kompressor Avantgarde 2dr,https://www.theaa.com/used-cars/cardetails/6-2270047,9 miles
Honda Civic 1.8 i-VTEC Type S 3dr,https://www.theaa.com/used-cars/cardetails/6-2268174,9 miles
Volkswagen Fox 1.2 6V Euro 4 3dr,https://www.theaa.com/used-cars/cardetails/6-2263200,9 miles
Jaguar X-Type 2.5 V6 Sport (AWD) 4dr,https://www.theaa.com/used-cars/cardetails/6-2258575,9 miles
Mazda MX-5 1.8 2dr,https://www.theaa.com/used-cars/cardetails/6-2256736,9 miles
Jaguar X-Type 2.5 V6 SE (AWD) 4dr,https://www.theaa.com/used-cars/cardetails/6-2256731,9 miles
Volkswagen Fox 1.2 6V Urban Fox Euro 4 3dr,https://www.theaa.com/used-cars/cardetails/6-2245933,9 miles
Hyundai Terracan 2.9 CRTD 5dr,https://www.theaa.com/used-cars/cardetails/6-2245943,9 miles
Saab 9-3 1.9 TTiD Vector Sport Sportwagon Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2214049,9 miles
Vauxhall Combo 1.3 CDTi 1700 16v Panel Van 3dr,https://www.theaa.com/used-vans/cardetails/6-2196683,9 miles
Kia Sportage 2.0 CRDi Titan 4WD 5dr,https://www.theaa.com/used-cars/cardetails/6-2191307,9 miles
Renault Kangoo 1.6 16v Authentique 5dr,https://www.theaa.com/used-vans/cardetails/6-2185526,9 miles
Kia Sportage 2.0 CRDi Titan 4WD 5dr,https://www.theaa.com/used-cars/cardetails/6-2275862,9 miles
Kia Sorento 2.5 CRDi XE 5dr,https://www.theaa.com/used-cars/cardetails/6-2274054,9 miles
Vauxhall Astra 1.7 CDTi Exclusiv Sports Tourer Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2228201,9 miles
Smart fortwo 0.7 City Passion 3dr,https://www.theaa.com/used-cars/cardetails/6-2280835,9 miles
Volkswagen Caddy 2.0 SDI PD C20 L1 Standard Roof 4dr,https://www.theaa.com/used-vans/cardetails/6-2274869,9 miles
Renault Kangoo 1.6 16v Expression 5dr,https://www.theaa.com/used-vans/cardetails/6-2233831,9 miles
Citroen C3 Picasso 1.6 HDi Airdream + Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2228988,9 miles
Kia Sportage 2.0 CRDi XS 4WD 5dr,https://www.theaa.com/used-cars/cardetails/6-2215796,9 miles
Volkswagen Beetle 1.6 Luna Cabriolet Euro 4 2dr,https://www.theaa.com/used-cars/cardetails/6-2180751,9 miles
Hyundai ix35 2.0 Style Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2280838,9 miles
Citroen Berlingo 1.6 HDi VT Multispace MPV Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2193724,9 miles
Kia Sorento 2.5 CRDi XT 5dr,https://www.theaa.com/used-cars/cardetails/6-2275872,9 miles
Vauxhall Zafira 1.8 16V Design Euro 5 5dr (SNav),https://www.theaa.com/used-cars/cardetails/6-2230424,9 miles
Renault Kangoo 1.5 dCi Expression Euro 4 5dr,https://www.theaa.com/used-vans/cardetails/6-2209205,9 miles
Ford Kuga 2.0 TDCi Titanium AWD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2282719,9 miles
BMW X3 3.0d SE Auto 4WD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2282716,9 miles
BMW X5 3.0d Sport Auto 4WD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2282707,9 miles
Saab 9-3 2.0T Vector Sport Anniversary Sportwagon 5dr,https://www.theaa.com/used-cars/cardetails/6-2254917,9 miles
Citroen Berlingo 1.6 HDi VTR Multispace MPV Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2249590,9 miles
Mitsubishi Lancer 1.8 GS2 Sportback Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2248601,9 miles
Citroen Berlingo 1.6 HDi 625 X L1 4dr,https://www.theaa.com/used-cars/cardetails/6-2247693,9 miles
Volkswagen Polo 1.6 TDI SE Euro 5 3dr,https://www.theaa.com/used-cars/cardetails/6-2230426,9 miles
Ford Galaxy 1.8 TDCi Ghia 5dr,https://www.theaa.com/used-cars/cardetails/6-2282720,9 miles
Suzuki Grand Vitara 2.4 VVT SZ4 Auto 4WD Euro 5 3dr,https://www.theaa.com/used-cars/cardetails/6-2283708,9 miles
Vauxhall Vivaro 2.0 2900 CDTi FWD L3 4dr,https://www.theaa.com/used-vans/cardetails/6-2282721,9 miles
Ford Transit Connect 1.8 TDCi T230 L3 H3 4dr DPF,https://www.theaa.com/used-vans/cardetails/6-2275873,9 miles
Vauxhall Insignia 1.8 16V SRi Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2270052,9 miles
Ford Transit 2.2 TDCi 300 Duratorq FWD L2 H2 5dr,https://www.theaa.com/used-vans/cardetails/6-2254919,9 miles
SsangYong Rexton 2.7D S T-Tronic 4WD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2239844,9 miles
Kia Sorento 2.4 1 Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2147340,9 miles
Ford Transit Connect 1.8 TDCi T220 Trend Panel Van SWB 4dr DPF,https://www.theaa.com/used-vans/cardetails/6-2126759,9 miles
Vauxhall Insignia 2.0 CDTi ecoFLEX SRi Nav Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2253070,9 miles
Ford Kuga 2.0 TDCi Titanium AWD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2259512,9 miles
BMW 3 Series 2.0 320d M Sport Steptronic Euro 4 2dr,https://www.theaa.com/used-cars/cardetails/6-2246745,9 miles
Mitsubishi L200 2.5 TD Warrior Limited Edition Crewcab Pickup 4dr,https://www.theaa.com/used-vans/cardetails/6-2280834,9 miles
Kia Sorento 2.0 CRDi 1 Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2279886,9 miles
Kia Sportage 1.7 CRDi EcoDynamics 2 2WD Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2276821,9 miles
Vauxhall Zafira Tourer 2.0 CDTi ecoFLEX SE Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2274876,9 miles
Renault Scenic 1.5 dCi ENERGY Limited Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2270046,9 miles
Vauxhall Antara 2.2 CDTi Exclusiv 2WD Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2263195,9 miles
BMW 1 Series 2.0 120d M Sport Euro 5 2dr,https://www.theaa.com/used-cars/cardetails/6-2254918,9 miles
Citroen Dispatch 1.6 1000 HDi FWD L1 H1 5dr,https://www.theaa.com/used-vans/cardetails/6-2236252,9 miles
MINI Hatch 1.6 One D Euro 5 (s/s) 3dr,https://www.theaa.com/used-cars/cardetails/6-2228210,9 miles
"Vauxhall Vivaro 2.0 CDTi ecoFLEX 2700 Panel Van SWB 4dr (SWB, Euro 4)",https://www.theaa.com/used-vans/cardetails/6-2188806,9 miles
Ford S-Max 2.0 Zetec Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2183925,9 miles
BMW X3 3.0 sd M Sport Steptronic 4WD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2176481,9 miles
Renault Kangoo 1.5 dCi ML20 90 FWD MWB 3dr,https://www.theaa.com/used-vans/cardetails/6-2106832,9 miles
Ford Kuga 2.0 TDCi Titanium 2WD Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2246747,9 miles
Volvo V70 2.0D R-Design Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2230422,9 miles
Kia Sportage 1.7 CRDi EcoDynamics 2 2WD Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2228207,9 miles
Dacia Duster 1.6 Access 4WD Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2168114,9 miles
Mitsubishi Outlander 2.2 DI-D GX3 4WD Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2284715,9 miles
Hyundai ix35 1.7 CRDi Premium Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2281795,9 miles
Vauxhall Zafira 1.6 16V Exclusiv Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2281794,9 miles
Mercedes-Benz C Class 3.0 C320 CDI V6 Sport G-Tronic Euro 4 4dr,https://www.theaa.com/used-cars/cardetails/6-2279882,9 miles
Hyundai Santa Fe 2.2 CRDi Premium Auto 4WD Euro 5 5dr (5 seat),https://www.theaa.com/used-cars/cardetails/6-2274868,9 miles
Land Rover Freelander 2 2.2 TD4 SE Auto 4WD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2253946,9 miles
Kia Sorento 2.2 CRDi KX-2 Auto AWD Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2250493,9 miles
Citroen Dispatch 2.0 1000 HDi FWD L1 H1 5dr,https://www.theaa.com/used-vans/cardetails/6-2247701,9 miles
Vauxhall Mokka 1.6 Exclusiv 2WD Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2241909,9 miles
Vauxhall Insignia 2.0 CDTi ecoFLEX SRi Nav Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2237011,9 miles
Ford Galaxy 2.0 TDCi Zetec Powershift Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2184623,9 miles
BMW 1 Series 2.0 120d Sport Euro 5 2dr,https://www.theaa.com/used-cars/cardetails/6-2264184,9 miles
Dacia Duster 1.5 dCi Laureate Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2253955,9 miles
Vauxhall Insignia 2.0 CDTi ecoFLEX Elite Nav Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2275868,9 miles
BMW 1 Series 2.0 118d Exclusive Edition Euro 5 (s/s) 2dr,https://www.theaa.com/used-cars/cardetails/6-2274864,9 miles
Mercedes-Benz CLS 3.0 CLS350 CDI Coupe 7G-Tronic 4dr,https://www.theaa.com/used-cars/cardetails/6-2273688,9 miles
Ford Focus 1.6 TDCi Zetec 5dr,https://www.theaa.com/used-cars/cardetails/6-2085105,9 miles
MINI Clubman 1.6 Cooper D Steptronic Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2282713,9 miles
Vauxhall Vivaro 2.0 2900 CDTi Sportive FWD L3 4dr,https://www.theaa.com/used-vans/cardetails/6-2282712,9 miles
Mercedes-Benz Vito 2.1 113 CDi L1 5dr,https://www.theaa.com/used-vans/cardetails/6-2281797,9 miles
Ford Focus 2.5 SIV ST-3 5dr,https://www.theaa.com/used-cars/cardetails/6-2280832,9 miles
Ford Transit 2.2 TDCi 280 FWD L1 H2 3dr,https://www.theaa.com/used-vans/cardetails/6-2279877,9 miles
Vauxhall Mokka 1.6i Exclusiv 2WD Euro 6 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2279888,9 miles
SsangYong Korando 2.0D EX T-Tronic 4WD Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2277902,9 miles
Vauxhall Vivaro 2.0 CDTi Sportive FWD L1 4dr,https://www.theaa.com/used-vans/cardetails/6-2275870,9 miles
MINI Convertible 1.6 Cooper Sidewalk Euro 4 2dr,https://www.theaa.com/used-cars/cardetails/6-2274873,9 miles
Kia Sportage 1.7 CRDi EcoDynamics 2 2WD Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2271030,9 miles
Kia Optima 1.7 CRDi EcoDynamics 1 Euro 5 (s/s) 4dr,https://www.theaa.com/used-cars/cardetails/6-2265220,9 miles
Dacia Sandero Stepway 1.5 dCi Ambiance Euro 6 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2264183,9 miles
Ford Transit 2.2 TDCi 350 FWD L2 H2 3dr,https://www.theaa.com/used-vans/cardetails/6-2254913,9 miles
Ford Transit 2.2 TDCi 280 Duratorq FWD L2 H2 3dr,https://www.theaa.com/used-vans/cardetails/6-2221337,9 miles
Ford Kuga 2.0 TDCi Titanium AWD Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2218796,9 miles
Vauxhall Mokka 1.7 CDTi Tech Line 4WD Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2271025,9 miles
Land Rover Freelander 2 2.2 TD4e HSE 4WD Euro 4 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2280836,9 miles
BMW 3 Series 2.0 320d M Sport Touring Steptronic Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2249587,9 miles
Vauxhall Vivaro 2.0 2900 CDTi FWD L3 4dr,https://www.theaa.com/used-vans/cardetails/6-2239184,9 miles
Jeep Compass 2.2 CRD Limited 4WD Euro 5 5dr,https://www.theaa.com/used-cars/cardetails/6-2282708,9 miles
Vauxhall Vivaro 2.0 2700 CDTi FWD L1 4dr,https://www.theaa.com/used-vans/cardetails/6-2282704,9 miles
Renault Captur 1.5 dCi ENERGY Dynamique MediaNav Euro 5 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2277907,9 miles
Mercedes-Benz Vito 2.1 111CDI Dualiner Basic Compact Panel Van SWB 5dr,https://www.theaa.com/used-vans/cardetails/6-2271020,9 miles
Vauxhall Vivaro 2.0 CDTi Sportive FWD L1 4dr,https://www.theaa.com/used-vans/cardetails/6-2270054,9 miles
Mazda CX-5 2.2 SKYACTIV-D SE-L Nav 4WD Euro 6 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2263203,9 miles
Vauxhall Vivaro 2.0 2900 CDTi FWD L3 4dr,https://www.theaa.com/used-vans/cardetails/6-2254915,9 miles
Land Rover Freelander 2 2.2 TD4 HSE Auto 4WD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2216553,9 miles
Land Rover Freelander 2 2.2 TD4 SE Auto 4WD Euro 4 5dr,https://www.theaa.com/used-cars/cardetails/6-2184627,9 miles
BMW 1 Series 2.0 120d Exclusive Edition Euro 5 (s/s) 2dr,https://www.theaa.com/used-cars/cardetails/6-2257682,9 miles
Vauxhall Vivaro 2.0 2900 CDTi Sportive FWD L3 4dr,https://www.theaa.com/used-vans/cardetails/6-2249586,9 miles
Peugeot Expert 1.6 HDi L2 H1 LWB 4dr (Euro 5),https://www.theaa.com/used-vans/cardetails/6-2194429,9 miles
"Vauxhall Vivaro 2.0 CDTi 2700 Panel Van SWB 4dr (SWB, Euro 5)",https://www.theaa.com/used-vans/cardetails/6-2184621,9 miles
Vauxhall Antara 2.2 CDTi SE Auto 4WD Euro 5 5dr (SNav),https://www.theaa.com/used-cars/cardetails/6-2276817,9 miles
Ford Transit Connect 1.6 TDCi 210 ECOnetic L2 H1 4dr,https://www.theaa.com/used-vans/cardetails/6-2282709,9 miles
Nissan Note 1.5 dCi Tekna Euro 6 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2271023,9 miles
Mazda CX-5 2.2 SKYACTIV-D SE-L Nav Euro 6 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2270051,9 miles
Citroen Berlingo 1.6 BlueHDi 625 Enterprise L1 5dr,https://www.theaa.com/used-cars/cardetails/6-2270055,9 miles
Renault Master 2.3 dCi 35 FWD LWB Medium Roof Euro 5 5dr,https://www.theaa.com/used-vans/cardetails/6-2201699,9 miles
Mazda CX-5 2.2 SKYACTIV-D SE-L Nav 4WD Euro 6 (s/s) 5dr,https://www.theaa.com/used-cars/cardetails/6-2275863,9 miles
Vauxhall Vivaro 1.6 CDTi 2900 L2 H1 5dr,https://www.theaa.com/used-vans/cardetails/6-2271027,9 miles
"Vauxhall Vivaro 2.0 CDTi 2900 Panel Van LWB 4dr (LWB, Euro 5)",https://www.theaa.com/used-vans/cardetails/6-2210007,9 miles
Renault Master 2.3 dCi 35 Business FWD LWB Medium Roof Euro 5 5dr,https://www.theaa.com/used-vans/cardetails/6-2200774,9 miles
Mercedes-Benz Vito 2.1 115CDI Traveliner Compact Bus 5dr (8 Seats),https://www.theaa.com/used-vans/cardetails/6-2195978,9 miles
Mercedes-Benz Vito 3.0 120CDI Long Panel Van LWB 5dr,https://www.theaa.com/used-vans/cardetails/6-2282718,9 miles
Vauxhall Vivaro 1.6 CDTi 2900 L1 H1 5dr,https://www.theaa.com/used-vans/cardetails/6-2281798,9 miles
Ford Transit 2.2 TDCi 350 RWD L4 H3 Euro 5 5dr,https://www.theaa.com/used-vans/cardetails/6-2186316,9 miles
Peugeot Boxer 2.2 HDi 335 Professional L3 H2 4dr,https://www.theaa.com/used-vans/cardetails/6-2270056,9 miles
Volkswagen Crafter 2.0 TDI CR35 L3 H3 4dr,https://www.theaa.com/used-vans/cardetails/6-2264181,9 miles
Peugeot Boxer 2.2 HDi 335 Professional L3 H2 4dr,https://www.theaa.com/used-vans/cardetails/6-2256730,9 miles
Vauxhall Vivaro 1.6 CDTi 2900 ecoFLEX L2 H1 Euro 5 (s/s) 5dr,https://www.theaa.com/used-vans/cardetails/6-2283709,9 miles
Volkswagen Transporter 2.5 TDI T30 L3 H1 4dr,https://www.theaa.com/used-vans/cardetails/6-2264180,9 miles
Ford Transit Custom 2.2 TDCi 290 L1 H1 5dr,https://www.theaa.com/used-vans/cardetails/6-2259506,9 miles
Mercedes-Benz Sprinter 2.1 313 CDi RWD L3 H4 4dr (Euro 5),https://www.theaa.com/used-vans/cardetails/6-2279887,9 miles
Volkswagen Amarok 3.0 TDI V6 BlueMotion Tech Trendline Double Cab Pickup Auto 4Mot,https://www.theaa.com/used-vans/cardetails/6-2274052,9 miles
Kia Picanto 1.25 Sport 5dr,https://www.theaa.com/used-cars/cardetails/137-2232685,9 miles
Kia Picanto 1.25 X-Line 5dr,https://www.theaa.com/used-cars/cardetails/137-2199661,9 miles
Kia ProCeed 1.0T GDi ISG GT-Line 3dr,https://www.theaa.com/used-cars/cardetails/137-2195379,9 miles
Kia Ceed 1.6 CRDi ISG 2 5dr,https://www.theaa.com/used-cars/cardetails/137-2231273,9 miles
Kia Picanto 1.25 GT-line S 5dr,https://www.theaa.com/used-cars/cardetails/137-2230086,9 miles
Kia Picanto 1.25 X-Line S 5dr,https://www.theaa.com/used-cars/cardetails/137-2166441,9 miles
Kia Rio 1.25 2 5dr,https://www.theaa.com/used-cars/cardetails/137-1917999,9 miles
Kia XCeed 1.0T GDi ISG 2 5dr,https://www.theaa.com/used-cars/cardetails/137-2106367,9 miles
Kia Sportage 2.0 CRDi GT-Line S 5dr Auto [AWD],https://www.theaa.com/used-cars/cardetails/137-2237285,9 miles
Kia Ceed 1.4T GDi ISG Blue Edition 5dr,https://www.theaa.com/used-cars/cardetails/137-2060231,9 miles
Kia Rio 1.0 T GDi 48V 118 GT-Line S 5dr,https://www.theaa.com/used-cars/cardetails/137-2162183,9 miles
Kia Stonic 1.0T GDi 99 2 5dr DCT,https://www.theaa.com/used-cars/cardetails/137-1819771,9 miles
Kia Stonic 1.0T GDi 48V Connect 5dr,https://www.theaa.com/used-cars/cardetails/137-2185987,9 miles
Kia Sportage 1.6T GDi ISG 2 5dr [AWD],https://www.theaa.com/used-cars/cardetails/137-2244894,9 miles
Kia Sportage 1.6 CRDi ISG 2 5dr DCT Auto,https://www.theaa.com/used-cars/cardetails/137-2230087,9 miles
Kia Ceed 1.5T GDi ISG 3 5dr,https://www.theaa.com/used-cars/cardetails/137-2160511,9 miles
Kia ProCeed 1.5T GDi ISG GT-Line 5dr,https://www.theaa.com/used-cars/cardetails/137-1844489,9 miles
Kia Ceed 1.5T GDi ISG GT-Line 5dr,https://www.theaa.com/used-cars/cardetails/137-1870624,9 miles
Kia XCeed 1.5T GDi ISG 4 5dr,https://www.theaa.com/used-cars/cardetails/137-1956568,9 miles
Kia Sportage 1.6 CRDi ISG 4 5dr DCT Auto [AWD],https://www.theaa.com/used-cars/cardetails/137-2244893,9 miles
Kia XCeed 1.5T GDi ISG 3 5dr,https://www.theaa.com/used-cars/cardetails/137-2213056,9 miles
Kia Niro 1.6 GDi Hybrid 4 5dr DCT,https://www.theaa.com/used-cars/cardetails/137-2244892,9 miles
Kia e-Niro 150kW First Edition 64kWh 5dr Auto,https://www.theaa.com/used-cars/cardetails/137-2210063,9 miles
Kia e-Niro 150kW 4+ 64kWh 5dr Auto,https://www.theaa.com/used-cars/cardetails/137-2166440,9 miles
SKODA ROOMSTER 1.2 TSI 105 SE Plus 5dr,https://www.theaa.com/used-cars/cardetails/153-4055,10 miles
MINI CONVERTIBLE 1.6 Cooper 2dr,https://www.theaa.com/used-cars/cardetails/153-2861,10 miles
VAUXHALL VIVA 1.0 [73] SE 5dr [A/C],https://www.theaa.com/used-cars/cardetails/153-4054,10 miles
VAUXHALL ADAM 1.2i Griffin 3dr,https://www.theaa.com/used-cars/cardetails/153-4050,10 miles
MINI CONVERTIBLE 1.6 One 2dr,https://www.theaa.com/used-cars/cardetails/153-4249,10 miles
FIAT 500 1.2 Lounge 2dr,https://www.theaa.com/used-cars/cardetails/153-3439,10 miles
FORD FIESTA 1.1 Zetec 5dr,https://www.theaa.com/used-cars/cardetails/153-4048,10 miles
RENAULT CLIO 0.9 TCE 90 Iconic 5dr,https://www.theaa.com/used-cars/cardetails/153-4049,10 miles
HYUNDAI I20 1.2 MPi Premium Nav 5dr,https://www.theaa.com/used-cars/cardetails/153-3963,10 miles
KIA PICANTO 1.25 X-Line 5dr,https://www.theaa.com/used-cars/cardetails/153-3665,10 miles
MINI HATCHBACK 2.0 Cooper S 3dr,https://www.theaa.com/used-cars/cardetails/153-4183,10 miles
FORD ECOSPORT 1.0 EcoBoost 125 Zetec 5dr Auto,https://www.theaa.com/used-cars/cardetails/153-4058,10 miles
CITROEN C3 1.2 PureTech Shine Plus 5dr,https://www.theaa.com/used-cars/cardetails/153-3431,10 miles
BMW 1 SERIES 120i M Sport 5dr,https://www.theaa.com/used-cars/cardetails/153-2405,10 miles
PEUGEOT 308 1.2 PureTech 130 GT Line 5dr,https://www.theaa.com/used-cars/cardetails/153-3962,10 miles
VOLVO V40 T2 [122] R DESIGN Edition 5dr,https://www.theaa.com/used-cars/cardetails/153-2412,10 miles
BMW 3 SERIES 320d M Sport 4dr Step Auto [Business Media],https://www.theaa.com/used-cars/cardetails/153-4299,10 miles
BMW 1 SERIES M135i M Performance 5dr Step Auto,https://www.theaa.com/used-cars/cardetails/153-2418,10 miles
SKODA OCTAVIA 1.0 TSI SE 5dr,https://www.theaa.com/used-cars/cardetails/153-4056,10 miles
BMW 1 SERIES M135i M Performance 5dr Step Auto,https://www.theaa.com/used-cars/cardetails/153-4356,10 miles
SEAT LEON 1.5 TSI EVO FR Sport [EZ] 5dr,https://www.theaa.com/used-cars/cardetails/153-4047,10 miles
HYUNDAI TUCSON 1.6 TGDi Go SE 5dr 2WD,https://www.theaa.com/used-cars/cardetails/153-3433,10 miles
MERCEDES-BENZ B CLASS B200d AMG Line Premium Plus 5dr Auto,https://www.theaa.com/used-cars/cardetails/153-3436,10 miles
PEUGEOT 3008 1.2 PureTech Allure 5dr,https://www.theaa.com/used-cars/cardetails/153-3495,10 miles
MINI HATCHBACK 2.0 Cooper S 3dr Auto,https://www.theaa.com/used-cars/cardetails/153-4057,10 miles
BMW X5 xDrive40d M Sport 5dr Auto,https://www.theaa.com/used-cars/cardetails/153-2410,10 miles
